student_id,nom,prenom,sexe,date_naissance,departement,filiere,niveau,annee_academique,ue,matiere,enseignant,note
EPL0733,WAGNER,Agathe,M,02/04/2004,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,13.22
EPL0734,PETIT,Thomas,M,10/10/2004,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,6.89
EPL0735,BERNARD,Emma,M,07/04/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,15.09
EPL0736,DUPONT,Madeleine,M,03/10/2007,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,13.42
EPL0737,MOREAU,Sophie,M,15/09/2002,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,12.77
EPL0738,PETIT,Madeleine,M,09/12/1996,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,14.95
EPL0739,MARTIN,Danielle,F,13/07/2000,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,17.0
EPL0740,DIJOUX,Antoine,M,15/05/2004,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,15.04
EPL0741,ROBERT,Sophie,F,13/03/1997,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,6.48
EPL0742,SCHMITT,Sophie,M,23/12/1997,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,8.16
EPL0743,MOREAU,Lucas,M,20/04/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,10.13
EPL0744,BERNARD,Madeleine,F,31/05/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,12.08
EPL0745,DUPONT,Julie,M,26/08/2001,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,13.55
EPL0746,DUPONT,Danielle,F,27/02/1996,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,9.82
EPL0747,SCHMITT,Emma,F,06/12/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,12.56
EPL0748,WAGNER,Julie,M,24/09/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,9.73
EPL0749,MARTIN,Julie,F,20/03/2001,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,10.17
EPL0750,MOREAU,Julie,M,18/07/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,7.78
EPL0751,DELANNOY,Stéphane,F,16/12/1996,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,9.23
EPL0752,DELANNOY,Madeleine,F,06/07/1997,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,7.94
EPL0753,ROBERT,Danielle,F,05/05/2004,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,9.07
EPL0754,MOREAU,Danielle,F,29/03/1999,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,M. DADEOU,15.16
EPL0755,PETIT,Emma,F,26/11/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,9.15
EPL0756,DIJOUX,Lucas,M,30/10/2000,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,19.9
EPL0757,DIJOUX,Emma,F,23/03/2005,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,13.48
EPL0758,DIJOUX,Madeleine,M,02/05/2000,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,12.55
EPL0759,MARTIN,Emma,M,08/08/1999,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,9.42
EPL0760,DUPONT,Thomas,M,20/12/2006,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,14.1
EPL0761,DIJOUX,Thomas,F,02/07/1998,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,M. DADEOU,10.27
EPL0762,MARTIN,Antoine,M,05/09/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,12.37
EPL0763,MOREAU,Danielle,M,11/05/2007,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,19.68
EPL0764,WAGNER,Thomas,F,27/01/1997,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,11.71
EPL0765,WAGNER,Danielle,M,28/01/2007,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,15.45
EPL0766,DUPONT,Antoine,M,05/02/2003,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,9.89
EPL0767,DUPONT,Danielle,F,26/09/2002,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,11.9
EPL0768,MOREAU,Sophie,F,22/06/2001,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,17.31
EPL0769,PETIT,Antoine,M,22/03/1998,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,10.12
EPL0770,PETIT,Sophie,M,24/02/1995,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,17.44
EPL0771,MOREAU,Antoine,M,21/06/1999,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,14.12
EPL0772,MARTIN,Antoine,F,30/01/2006,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,10.31
EPL0773,DIJOUX,Lucas,F,07/08/2005,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,13.9
EPL0774,WAGNER,Danielle,M,20/03/2001,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,14.92
EPL0775,BERNARD,Lucas,F,06/09/1997,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,13.87
EPL0776,SCHMITT,Madeleine,F,04/05/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,7.29
EPL0777,MARTIN,Emma,F,26/12/2002,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,9.82
EPL0778,WAGNER,Madeleine,M,01/10/1998,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,11.26
EPL0779,DUPONT,Agathe,F,23/03/1998,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,11.78
EPL0780,MOREAU,Sophie,F,28/08/1998,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,13.86
EPL0781,ROBERT,Antoine,M,11/05/2004,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,12.53
EPL0782,MOREAU,Emma,F,18/02/2003,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,7.99
EPL0783,MARTIN,Danielle,M,27/12/1999,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,13.14
EPL0784,DIJOUX,Stéphane,M,05/10/1996,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,13.83
EPL0785,BERNARD,Danielle,M,02/06/1997,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,13.68
EPL0786,SCHMITT,Agathe,F,26/03/1995,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,15.24
EPL0787,WAGNER,Madeleine,F,28/08/1995,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,14.5
EPL0788,DUPONT,Emma,M,25/03/2006,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,13.38
EPL0789,SCHMITT,Julie,M,19/04/1999,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,11.79
EPL0790,ROBERT,Thomas,F,25/02/1999,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,7.02
EPL0791,BERNARD,Stéphane,M,21/02/2004,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,13.29
EPL0792,ROBERT,Madeleine,F,07/02/2003,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,12.62
EPL0793,MOREAU,Agathe,F,12/05/2001,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,12.81
EPL0794,BERNARD,Lucas,F,27/03/1999,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,8.17
EPL0795,SCHMITT,Thomas,M,22/11/2003,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,8.76
EPL0796,BERNARD,Antoine,M,14/10/1998,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,15.16
EPL0797,PETIT,Sophie,M,22/03/2000,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,11.88
EPL0798,BERNARD,Emma,F,27/01/2004,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,14.04
EPL0799,DELANNOY,Lucas,F,25/02/2006,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Prof TRAORE,12.08
EPL0800,SCHMITT,Agathe,F,08/08/1995,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,12.09
EPL0801,MARTIN,Antoine,M,18/09/1996,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,14.81
EPL0802,MOREAU,Thomas,F,02/03/2007,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,10.45
EPL0803,BERNARD,Thomas,F,10/06/2003,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,12.29
EPL0804,ROBERT,Lucas,M,09/01/2006,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,10.61
EPL0805,DELANNOY,Antoine,F,03/06/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,10.7
EPL0806,SCHMITT,Sophie,F,04/02/2006,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,11.07
EPL0807,SCHMITT,Danielle,M,16/11/1997,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,12.67
EPL0808,DELANNOY,Sophie,F,06/01/2003,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,10.56
EPL0809,WAGNER,Lucas,M,20/06/1996,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,15.77
EPL0810,ROBERT,Emma,M,03/05/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,9.32
EPL0811,MOREAU,Antoine,M,05/02/2002,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,11.44
EPL0812,DELANNOY,Stéphane,F,21/02/2006,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,10.68
EPL0813,BERNARD,Stéphane,F,09/09/1996,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,16.34
EPL0814,MARTIN,Antoine,F,25/01/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,12.59
EPL0815,DELANNOY,Antoine,F,30/07/2004,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,15.1
EPL0816,MARTIN,Sophie,F,28/06/1999,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,7.54
EPL0817,ROBERT,Madeleine,M,30/07/2006,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,12.8
EPL0818,ROBERT,Antoine,F,12/09/2007,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,14.67
EPL0819,DIJOUX,Stéphane,M,25/09/2001,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,12.25
EPL0820,WAGNER,Sophie,F,09/06/2001,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,15.2
EPL0821,WAGNER,Agathe,M,22/04/1999,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,10.45
EPL0822,ROBERT,Sophie,F,31/10/1995,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,16.23
EPL0823,MARTIN,Lucas,M,12/12/1995,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,18.9
EPL0824,DUPONT,Antoine,F,04/06/1996,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,10.91
EPL0825,DIJOUX,Stéphane,M,22/10/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,10.66
EPL0826,WAGNER,Antoine,M,11/01/2002,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,16.36
EPL0827,DIJOUX,Agathe,M,20/10/1999,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,16.74
EPL0828,SCHMITT,Thomas,F,14/07/1997,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,10.43
EPL0829,DIJOUX,Emma,F,01/04/2003,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,10.74
EPL0830,WAGNER,Lucas,F,08/12/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,11.15
EPL0831,BERNARD,Danielle,F,24/09/2000,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,7.97
EPL0832,DIJOUX,Thomas,F,11/02/2004,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,9.24
EPL0833,BERNARD,Emma,F,02/04/1997,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,M. DADEOU,8.99
EPL0834,BERNARD,Antoine,F,02/03/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,9.7
EPL0835,MOREAU,Madeleine,M,27/12/2003,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,11.9
EPL0836,DIJOUX,Stéphane,M,15/03/2004,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,12.7
EPL0837,DIJOUX,Antoine,F,27/04/2001,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,16.65
EPL0838,BERNARD,Sophie,M,19/06/1995,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,9.0
EPL0839,MARTIN,Madeleine,M,30/12/2003,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,14.95
EPL0840,DUPONT,Madeleine,M,26/04/1995,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,11.36
EPL0841,WAGNER,Stéphane,M,20/12/2000,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,11.85
EPL0842,WAGNER,Antoine,M,07/05/2001,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,14.02
EPL0843,DIJOUX,Danielle,F,14/11/2000,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,8.63
EPL0844,MOREAU,Agathe,M,08/07/2005,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,13.15
EPL0845,WAGNER,Sophie,F,30/09/2000,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,12.5
EPL0846,DUPONT,Stéphane,F,12/12/2002,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,13.48
EPL0847,PETIT,Sophie,F,08/11/2003,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,12.87
EPL0848,DIJOUX,Lucas,M,19/04/2006,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,19.37
EPL0849,DUPONT,Julie,F,07/03/1998,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,10.09
EPL0850,MOREAU,Lucas,F,24/08/2004,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,10.41
EPL0851,DIJOUX,Emma,F,24/05/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,10.13
EPL0852,SCHMITT,Stéphane,M,21/10/1995,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,10.33
EPL0853,DELANNOY,Thomas,M,25/11/2004,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,10.09
EPL0854,DIJOUX,Agathe,F,05/02/1997,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,15.57
EPL0855,ROBERT,Lucas,M,03/02/1995,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,16.26
EPL0856,MOREAU,Agathe,F,01/08/1995,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,10.29
EPL0857,DELANNOY,Emma,M,25/08/1995,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,M. DADEOU,9.5
EPL0858,MARTIN,Antoine,M,22/05/2002,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,13.41
EPL0859,SCHMITT,Lucas,F,30/03/1996,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,10.34
EPL0860,MARTIN,Madeleine,M,12/12/2003,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,M. DADEOU,13.9
EPL0861,BERNARD,Lucas,M,14/09/1997,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,12.61
EPL0862,PETIT,Madeleine,F,26/02/1997,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,7.45
EPL0863,MOREAU,Lucas,F,09/01/1997,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,16.64
EPL0864,BERNARD,Agathe,M,07/07/2006,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,17.39
EPL0865,ROBERT,Julie,M,09/07/2001,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,10.16
EPL0866,DIJOUX,Madeleine,F,29/07/2000,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,10.84
EPL0867,DELANNOY,Danielle,M,15/06/2006,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,12.86
EPL0868,PETIT,Lucas,F,18/09/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,13.0
EPL0869,MOREAU,Madeleine,M,25/10/2003,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,13.98
EPL0870,PETIT,Thomas,F,11/12/2000,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,18.03
EPL0871,PETIT,Lucas,M,23/09/2004,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,11.47
EPL0872,SCHMITT,Madeleine,F,27/04/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,9.61
EPL0873,PETIT,Emma,F,15/10/2001,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,7.86
EPL0874,DELANNOY,Danielle,M,08/08/1995,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,9.81
EPL0875,WAGNER,Sophie,M,06/12/1996,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,11.9
EPL0876,SCHMITT,Agathe,M,02/06/1998,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,17.38
EPL0877,MOREAU,Antoine,M,08/07/1999,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,10.45
EPL0878,DELANNOY,Sophie,F,12/02/2006,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,12.67
EPL0879,MOREAU,Julie,F,14/03/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,11.95
EPL0880,DUPONT,Julie,M,03/01/2001,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,15.57
EPL0881,PETIT,Emma,F,13/10/2004,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,19.58
EPL0882,DUPONT,Thomas,M,21/05/2006,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,10.41
EPL0883,MARTIN,Sophie,F,30/01/2003,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,10.53
EPL0884,DELANNOY,Thomas,M,20/11/1998,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,15.13
EPL0885,BERNARD,Thomas,F,06/04/2000,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,M. DADEOU,14.05
EPL0886,DUPONT,Madeleine,M,17/04/2006,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,17.54
EPL0887,PETIT,Stéphane,M,09/08/2007,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,13.75
EPL0888,SCHMITT,Julie,F,23/05/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,10.92
EPL0889,DELANNOY,Agathe,M,13/08/2007,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,13.77
EPL0890,DUPONT,Madeleine,F,25/11/2004,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,15.33
EPL0891,DUPONT,Emma,M,04/10/1997,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,14.46
EPL0892,MOREAU,Emma,F,30/04/2006,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,13.52
EPL0893,BERNARD,Emma,M,26/05/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,15.2
EPL0894,BERNARD,Sophie,F,30/07/2006,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,15.51
EPL0895,SCHMITT,Julie,M,25/11/1996,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,16.15
EPL0896,SCHMITT,Sophie,M,21/05/1998,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,13.95
EPL0897,ROBERT,Lucas,F,20/09/2002,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,11.5
EPL0898,BERNARD,Thomas,M,18/03/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,12.44
EPL0899,MARTIN,Agathe,M,20/01/2007,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,15.62
EPL0900,DELANNOY,Julie,F,10/09/2006,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,9.55
EPL0901,PETIT,Lucas,M,25/10/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,13.11
EPL0902,MARTIN,Julie,F,11/10/1997,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,10.82
EPL0903,SCHMITT,Thomas,F,18/04/2000,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,12.09
EPL0904,PETIT,Madeleine,F,28/08/2006,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,15.84
EPL0905,PETIT,Stéphane,F,10/03/2005,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,12.57
EPL0906,DELANNOY,Agathe,M,12/07/2004,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,12.14
EPL0907,DUPONT,Julie,F,16/07/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,7.92
EPL0908,BERNARD,Thomas,F,08/05/2004,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,14.24
EPL0909,MOREAU,Madeleine,M,08/10/1999,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,13.94
EPL0910,DUPONT,Agathe,F,22/06/1997,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,18.49
EPL0911,ROBERT,Madeleine,M,02/05/2003,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,11.08
EPL0912,SCHMITT,Madeleine,M,17/06/2004,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,12.66
EPL0913,MOREAU,Danielle,M,13/04/2007,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,12.75
EPL0914,PETIT,Lucas,F,30/07/2002,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,16.73
EPL0915,MOREAU,Thomas,F,05/05/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,11.71
